gene,donor,cond_pred,avg_pred,mean_pred,perm_pred
ENSG00000075239,CE0008162,0.045291499490150745,0.05850683357428261,-0.22406251986335252,-0.0006658676438120327
ENSG00000120437,CE0008162,0.20448851275535243,0.1958768092012745,-0.016886587869596948,0.09890568998437141
ENSG00000182827,CE0008162,-0.1675881407369262,-0.14724028449182938,-0.0067943441132478286,-0.17072137920702343
ENSG00000107897,CE0008162,0.0974997130558229,-0.014741452326534314,0.33752789351764867,0.018055639934922565
ENSG00000230124,CE0008162,0.1624888399218043,0.021849240452683584,0.2082997911330836,-0.0960571432453336
ENSG00000110455,CE0008162,-0.026302263190927554,0.07603770635644039,0.03201110131665773,0.06807095755796826
ENSG00000167769,CE0008162,0.11847808725579297,-0.0660198352367623,-0.4662215570140661,-0.07057331814836677
ENSG00000177076,CE0008162,0.16214692457645732,0.1345093752828575,0.23254925652135675,0.20059296564465953
ENSG00000078124,CE0008162,0.11018628948325404,-0.02175027951482601,0.06771521714254129,0.04954118790348413
ENSG00000131473,CE0008162,0.341306165058279,0.40583552034748643,0.24168133393046795,0.31111965037121764
ENSG00000112304,CE0008162,0.004171125226546434,-0.0160260135013257,-0.022878882741215745,0.08070078363094944
ENSG00000119673,CE0008162,-0.04758583578856295,-0.07558351779145188,-0.35755302087019974,-0.02651825050262953
ENSG00000177465,CE0008162,0.06078812120424521,-0.08486886654579805,-0.10639577859268676,-0.08514397228199395
ENSG00000097021,CE0008162,-0.10728409311592368,-0.0936170080744166,0.23032020340176076,-0.0745902478766872
ENSG00000101473,CE0008162,0.06489594878199069,0.07771356188687385,0.041606687000681625,0.13238511794768928
ENSG00000161533,CE0008162,-0.1276070963367611,0.3243804814771945,-0.035592252834302514,0.1578486608402195
ENSG00000143727,CE0008162,0.04734493741571638,0.06532050435684321,-0.013184057326326104,0.061747693178611854
ENSG00000134575,CE0008162,-0.056143424926733326,0.016579342903974576,-0.1674376190267437,0.01495966997767835
ENSG00000102575,CE0008162,-0.07689748881265088,0.20834086506908228,-0.34852643579400966,-0.17050516879916455
ENSG00000162836,CE0008162,0.08579471886308365,-0.09086116668195074,-0.06196007889254541,-0.11281399882342637
ENSG00000167107,CE0008162,-0.0984880112175328,0.09845298942202006,0.14916784343001407,0.05990679402263626
ENSG00000176715,CE0008162,0.021556875325852636,0.09830402997531901,0.24204481780040935,0.09201829662821089
ENSG00000151726,CE0008162,0.0186480308399601,-0.09902045273404747,0.07323738683556721,-0.03217532051495031
ENSG00000068366,CE0008162,0.01945692698429359,0.04291422509699651,-0.16348931062805208,0.14117726560069221
ENSG00000197142,CE0008162,0.15545481926060103,0.055122247082419966,-0.02618695858404035,0.13358498952634063
ENSG00000005187,CE0008162,-0.13335139276493008,0.027943923670200124,0.1881692305529785,-0.05111089859674646
ENSG00000154930,CE0008162,-0.07239299621471583,0.1989428770097545,-0.02722837395374419,0.1368612143961394
ENSG00000131069,CE0008162,-0.05373990399563216,0.021941499085963437,-0.02551548119572498,0.03306888675296451
ENSG00000075624,CE0008162,0.1670033776385595,0.17238842883251074,-0.07816715153215437,0.08887628799637351
ENSG00000072110,CE0008162,-0.017147043214547384,0.021104693400765054,-0.10500219480991746,-0.05079167636969163
ENSG00000106526,CE0008162,0.011454578688085368,-0.05260868596559348,0.10011861019416415,0.06219207931806457
ENSG00000101442,CE0008162,0.09690170997182711,0.3005269648928194,-0.09043595680092659,0.2442782829826973
ENSG00000135503,CE0008162,0.11815401456316353,0.1953840581065082,-0.27192131109036116,0.20840914386000853
ENSG00000121989,CE0008162,0.10938841902762379,-0.05053763031991122,-0.06095321744355766,-0.06789609802686772
ENSG00000196839,CE0008162,-0.000584271338129215,0.0031358258286066213,0.2854614237955487,-0.128070513732511
ENSG00000143537,CE0008162,0.10617373075609304,-0.10200589844650831,0.03493555938940806,-0.1124178314063417
ENSG00000008277,CE0008162,0.12038096420201973,-0.03450723907456317,0.20621858126501857,-0.04523392997848659
ENSG00000114948,CE0008162,0.012983172584655556,-0.05307209104375315,-0.023375302562712422,0.007092764922631482
ENSG00000042980,CE0008162,-0.05949580875584512,-0.13340430066626358,0.32542887431460404,-0.16077064596439347
ENSG00000151651,CE0008162,0.060853994620151466,0.11591757636442267,0.2213449488840608,0.1556030135380831
ENSG00000168615,CE0008162,0.2794092545321151,0.29948550817547875,0.002432292220568404,0.23213768052798286
ENSG00000142303,CE0008162,-0.10567107186205793,0.05013641290300098,0.2769167506772844,0.17520764256712845
ENSG00000140470,CE0008162,-0.058598974058743515,0.018692239586436128,0.05851816072237237,-0.020959079417846475
ENSG00000049192,CE0008162,0.038715400371263566,0.045397031970414316,0.24452870854603462,-0.002308573334821295
ENSG00000185761,CE0008162,-0.03895031901910692,0.015928291808474056,0.10694685835142148,-0.031199471676318154
ENSG00000197381,CE0008162,-0.11233333644710991,-0.13601823346018418,-0.05911371601082635,-0.19181770333958373
ENSG00000065457,CE0008162,-0.07272837586629533,-0.02204306108336516,-0.08818541131067016,0.13143431934487387
ENSG00000189007,CE0008162,0.05910999205049131,0.2324526665137759,0.07751500877048015,0.16439538552777888
ENSG00000213638,CE0008162,0.20357709759203188,0.3954691110333116,0.06786879522986822,0.43127944715641936
ENSG00000063761,CE0008162,0.04650745025109606,0.009234180923829726,-0.27969202213918887,0.13294851882005035
ENSG00000133597,CE0008162,-0.07771751274459078,-0.04958699566722685,-0.0815717590790989,-0.08879454001243235
ENSG00000173137,CE0008162,-0.08387364184618575,0.11882621194375055,0.2620055187215417,0.2920663495095127
ENSG00000164742,CE0008162,-0.03981987703397869,0.03525580527778012,0.11491575488596953,0.04129131216063753
ENSG00000138031,CE0008162,0.27497293171311815,0.19110694014624663,0.08365818021170231,0.19507341799269126
ENSG00000121281,CE0008162,-0.06888694592969481,0.01351905072837226,-0.1894659550780248,-0.09926399678428982
ENSG00000075340,CE0008162,-0.01804536445382935,-0.03307674307581704,-0.16478388017164514,-0.039005558199774484
ENSG00000152990,CE0008162,0.03164330118236644,0.02005925326003257,-0.2265238163440288,-0.019017535265084224
ENSG00000121753,CE0008162,-0.1277739675713408,0.1787971157480413,-0.07185274713531989,0.13814832310638664
ENSG00000205336,CE0008162,-0.09992565471411673,0.1498737724475468,0.016306468935962166,0.14477444359498065
ENSG00000159618,CE0008162,-0.08830204274149415,0.2805815820976947,0.40780334337566476,0.040043223091361484
ENSG00000164199,CE0008162,-0.016642715278950466,0.2513872924310521,-0.13703254284722538,0.02576353255275603
ENSG00000159346,CE0008162,-0.16977641280584196,-0.05173270848408463,0.1000208723136364,-0.13204873105975182
ENSG00000148671,CE0008162,0.06113336251541119,-0.0904419724832633,-0.12910772247295701,0.11967773903459644
ENSG00000156110,CE0008162,-0.041900154613658265,-0.024987764652053743,0.22307405608113906,-0.100074491038227
ENSG00000148926,CE0008162,-0.08178991658190178,0.02406458368204147,0.227512019371036,0.09063188141181394
ENSG00000224420,CE0008162,0.07508068767053305,0.06359584648671339,-0.23275124760190521,0.10391209777698777
ENSG00000101126,CE0008162,0.1202679378911237,0.07003058434760585,0.2795209170754504,0.1442068991094261
ENSG00000101544,CE0008162,0.4503908917121291,0.5215531225280411,0.0654544875666672,0.35051335049690757
ENSG00000128271,CE0008162,0.11350567337338657,-0.12411677737447314,0.07652669349594958,0.029617909062347507
ENSG00000170425,CE0008162,0.08435192382356507,-0.020108212443530237,0.09071940543800036,0.028227908285863128
ENSG00000144843,CE0008162,-0.010679668224570256,0.02336243648700747,-0.0971825334390027,0.09182205812497239
ENSG00000169252,CE0008162,0.033578367551753516,-0.11918049390448057,0.16448516416282766,-0.01038836636892764
ENSG00000130706,CE0008162,0.017691063085618713,-0.015389193338609927,-0.17579510902799042,0.024122897091140745
ENSG00000111863,CE0008162,0.10347782604017679,-0.16204103339370257,0.16847728161641606,0.0138734293800883
ENSG00000181026,CE0008162,0.105009726578135,0.034818659880917424,0.028934967997822178,0.0020593447940566757
ENSG00000104964,CE0008162,0.20582767456580767,0.13873874399846214,0.21738222154445022,0.10298754451278971
ENSG00000196526,CE0008162,-0.10410442411804062,0.0348388331193244,0.21699544789474193,-0.02628346330599104
ENSG00000169129,CE0008162,0.009342161844547368,0.058325908883462736,0.10558847859694291,0.1948914607648999
ENSG00000130396,CE0008162,-0.04339064186314412,0.05262598133881536,-0.07967762957138065,0.020885210042736396
ENSG00000172493,CE0008162,0.1817932660295385,0.12152796608262725,-0.08017772669919027,0.005221020546596144
ENSG00000072364,CE0008162,0.002943318498405561,0.010583259911305713,0.17650291172292068,0.027874665912630832
ENSG00000183077,CE0008162,0.12620055521902263,0.08241888766976327,-0.01579442335709295,0.14683191879125967
ENSG00000119844,CE0008162,-0.015782748121002617,-0.13697420352760825,0.29035787649051675,0.046571755488772563
ENSG00000038002,CE0008162,0.04316701379771674,-0.046975128780270686,-0.13546577323213116,-0.21511257583046892
ENSG00000157985,CE0008162,0.08270296605626361,-0.10903611042128912,0.257382742659057,-0.024071424136540297
ENSG00000135439,CE0008162,0.023636741042583814,0.22019626959993488,0.041896195051083863,0.1381583073764315
ENSG00000133612,CE0008162,-0.27461485132895924,0.0008310835623907474,0.3749603168565432,-0.006712319275207477
ENSG00000204149,CE0008162,0.15516040273265574,0.031433565357706625,-0.10343098466975806,0.03208148792031232
ENSG00000204172,CE0008162,-0.03917230579344315,0.09162858722961015,0.1977723061011859,0.020280637308114538
ENSG00000165923,CE0008162,-0.011095347069292886,0.06641712692197059,-0.08458638634879657,0.11699511263859502
ENSG00000204305,CE0008162,0.18497771507719155,-0.19998299032074293,-0.1800453526380154,-0.15019797890394165
ENSG00000106351,CE0008162,0.24658256364518347,-0.03771178293063537,0.2964070535595483,-0.14692426336273084
ENSG00000164252,CE0008162,-0.09371604293989995,0.08773378769495524,-0.3116278752266091,0.10838853093190799
ENSG00000006530,CE0008162,-0.10184773364285471,0.11813270619369604,0.22631286791440947,0.061645361302981524
ENSG00000162688,CE0008162,0.10641533501031433,-0.0017593031463173292,0.25481483162777574,0.055582336157138895
ENSG00000116771,CE0008162,0.024554713684633973,0.12306765614077973,0.06661053615648854,0.11429400840803647
ENSG00000123908,CE0008162,0.023554804196119453,0.11395173378485533,0.11235091431539956,0.11395173378485533
ENSG00000155189,CE0008162,-0.023551426903900694,0.07876157194566852,-0.08818145797548091,0.00670893355880688
ENSG00000018510,CE0008162,0.03679470082535833,-0.01655181889223566,-0.08041313471783275,-0.035291298100683655
ENSG00000173467,CE0008162,0.24043065529649266,0.004288858597745804,0.12126175729028006,0.05321964307616505
ENSG00000188157,CE0008162,-0.05731663887108835,0.07640410653766992,-0.0106786764454528,0.1165800284930639
ENSG00000135049,CE0008162,-0.045246695724540376,0.13215982197387657,-0.18008595372733502,-0.033408890881125364
ENSG00000126705,CE0008162,0.14387500225192604,0.32813407873881517,0.11800506901577784,0.11669020802337969
ENSG00000135541,CE0008162,-0.13603680786914155,-0.0878598024601075,-0.03198157589867374,0.09658370835400228
ENSG00000106546,CE0008162,0.6939453949234673,0.7795176540758305,-0.2749755986120437,0.6765311838130724
ENSG00000100591,CE0008162,0.18726908968568584,0.22972122338310966,-0.1142121060924593,0.19197015234234538
ENSG00000169877,CE0008162,0.03158679902261542,-0.08310813220916818,0.16871850964804044,-0.022883736572105837
ENSG00000204472,CE0008162,-0.02840460227317734,-0.08938237342226078,0.025058235728133153,-0.017231280640126096
ENSG00000042286,CE0008162,0.05417361036250197,-0.038268699118194444,0.08636282828952101,-0.0528079781138349
ENSG00000146416,CE0008162,-0.15820572672564057,0.11463305943970147,0.3108820715890071,0.06055310500067735
ENSG00000164022,CE0008162,0.1110149280677678,0.2932852629683205,0.26962064541972103,0.40270294559393066
ENSG00000110711,CE0008162,0.09631445755716354,0.15035006172222165,0.08349165994337955,0.15343142662389656
ENSG00000160224,CE0008162,-0.0051404689713969,0.14780637861917986,0.0855131953113976,0.11487616896653995
ENSG00000196581,CE0008162,-0.04556028316195484,0.0503134332482741,-0.16715834396293522,-0.1246830669941049
ENSG00000147853,CE0008162,-0.1605365492898444,0.07121849187062909,-0.02298518021165861,0.09326708625450439
ENSG00000162433,CE0008162,0.011077954973846383,0.01596292118082534,0.29309040710880696,0.06419349044849501
ENSG00000155085,CE0008162,0.15530402582206182,0.2162174070305106,0.26470105937569394,0.1667487674485679
ENSG00000121057,CE0008162,0.034472597764718775,0.05853399188830556,0.020579900520817932,0.02653027710067699
ENSG00000170776,CE0008162,-0.04768652114144457,0.012157163622736587,0.2290048744916304,-0.029190508679118595
ENSG00000157654,CE0008162,-0.12094032987490137,-0.011718946722658725,0.18824109454117308,0.05422226145776252
ENSG00000179841,CE0008162,0.07278144081889143,-0.023698901456191208,0.14217649201238955,0.10800575376783773
ENSG00000105127,CE0008162,0.025911807338516685,-0.2027287055617702,-0.2967068978775879,-0.04800723373097939
ENSG00000011243,CE0008162,0.02252617557265471,0.04416256386722317,-0.144458017556894,-0.09794000560287434
ENSG00000127914,CE0008162,-0.12507644071978566,0.028526942439423005,-0.13683271417582363,0.15676010471362112
ENSG00000106948,CE0008162,-0.033605946080714155,-0.018285502344632977,-0.18116789483450596,-0.04885943680968281
ENSG00000085662,CE0008162,-0.06432346965962535,0.0035049302192466966,0.18002558834714333,-0.05097046822015762
ENSG00000196139,CE0008162,-0.097212203955675,0.06304988517366479,-0.2650574420768223,0.07219665677811477
ENSG00000165568,CE0008162,-0.055359612817282314,-0.03645959562321882,-0.09391255458523937,-0.06570951187826558
ENSG00000162482,CE0008162,0.09139714007848096,0.2420888130451402,0.02831913690465478,0.10947123555144979
ENSG00000142208,CE0008162,-0.11181336459699859,-0.0007487959469529404,0.24199610248023723,-0.10905529550818993
ENSG00000204673,CE0008162,0.050084151523158864,-0.02160217595034931,-0.013734244033193113,-0.10878261569655406
ENSG00000105221,CE0008162,0.14990602179390955,0.07330182497469086,0.007375007099836718,0.052594700130029884
ENSG00000166971,CE0008162,-0.14275478156801616,0.010453380778409087,-0.23051775677659522,0.04399847964451992
ENSG00000170017,CE0008162,0.020736418383649254,-0.027798274137802014,0.08667539494723439,0.031939383062312594
ENSG00000161618,CE0008162,-0.021682705762793703,0.16694979696880338,-0.06452426020081284,0.19956064840172963
ENSG00000137124,CE0008162,0.012725906496679562,0.16780651853362122,0.1052494083598553,0.2092661102979901
ENSG00000072210,CE0008162,0.09285153916826719,0.02582617764469179,0.1750919593055378,-0.14492692668668852
ENSG00000112294,CE0008162,0.060408603945376685,0.07780323848018822,-0.06658048991790512,0.06195175191712485
ENSG00000164904,CE0008162,0.1201838101823738,-0.09815111456801036,0.06536105119888178,-0.036496738507836905
ENSG00000143149,CE0008162,0.22130527308512934,0.05857915087021631,-0.11963511251530394,-0.10224368417332168
ENSG00000109107,CE0008162,0.38090255506507775,0.034947090442646496,0.2988880406157988,0.02583682081088619
ENSG00000139133,CE0008162,-0.10601703157928953,-0.05574667829291673,-0.11566954024550585,-0.05574667829291673
ENSG00000175548,CE0008162,-0.02618662482435877,0.16974832382147023,0.09484772244911031,0.06560490195671989
ENSG00000214160,CE0008162,0.13157027967132834,-0.0826830087112595,0.0571027028398021,-0.0826830087112595
ENSG00000120697,CE0008162,0.15241505379027354,-0.009224925712758323,0.014429878369132124,-0.009224925712758323
ENSG00000088035,CE0008162,0.10557562756462886,-0.01159653180056142,0.34517428468621963,-0.03421865585248287
ENSG00000159063,CE0008162,0.16796262850841737,0.18176011358512537,0.15976663407473465,0.2094964478770772
ENSG00000086848,CE0008162,-0.05745768884616881,-0.03544649886078622,-0.3222735759371533,0.03955481183138179
ENSG00000189292,CE0008162,-0.19306839925616823,-0.0075154047247417075,0.30883456049080765,-0.0741446978856015
ENSG00000166199,CE0008162,0.2226854949852941,-0.03867567999973578,0.1226431910719989,-0.015837177645715104
ENSG00000160993,CE0008162,0.004379831122087468,-0.0035862379489619645,-0.11319522746576836,-0.0627783094159641
ENSG00000239382,CE0008162,0.02548025708998847,-0.01700769855782467,-0.07796083763392637,-0.006669568607863233
ENSG00000125652,CE0008162,0.09525192162991014,0.17312643016908344,-0.10819978792726447,0.12994254975008798
ENSG00000137760,CE0008162,0.12330148560797449,-0.010249509439792795,-0.20069587580333845,-0.04834564575704621
ENSG00000116127,CE0008162,0.022052031064344377,-0.03170595619819602,-0.18955023342735935,-0.010239983395599247
ENSG00000108839,CE0008162,-0.0860416840475119,-0.021163666812167848,0.06809590327044705,-0.03993040169945725
ENSG00000132965,CE0008162,-0.002007410719607768,0.02278648471207862,0.21849775786360567,0.03441521246829094
ENSG00000162551,CE0008162,-0.1673180038825594,-0.05022790488614608,0.2234488694299157,0.0450395707269701
ENSG00000178038,CE0008162,-0.05796548756995713,-0.11854895611235108,-0.12781475998692673,-0.042396710418614654
ENSG00000180318,CE0008162,-0.023301150587248045,0.029070379351922873,-0.13296255742695628,-0.05479625890737831
ENSG00000156150,CE0008162,-0.1378802048957827,0.09801837505001865,-0.23814181937162265,-0.016578341592315013
ENSG00000052850,CE0008162,0.068861666637123,0.21619841315363866,0.3896487756599604,0.32951293925341374
ENSG00000110497,CE0008162,0.1021421931293743,0.24262165304923658,-0.05434995291089522,0.10030608057820432
ENSG00000139344,CE0008162,0.01086596726916058,0.023463425964587413,-0.012860728732190877,-0.01807594543738156
ENSG00000159461,CE0008162,-0.05606956758242024,0.061511448221907745,0.100945247296101,0.046367193562638964
ENSG00000181754,CE0008162,0.10682260438630009,0.011502347379376731,0.003206825711258555,-0.1175162760728774
ENSG00000151743,CE0008162,0.1916156505035219,-0.014299646888550772,-0.05931809847342851,-0.015523051894591432
ENSG00000116337,CE0008162,-0.09896428453355652,0.19994661556695698,-0.34773498436641836,0.03953828989913921
ENSG00000133805,CE0008162,0.08729831605434192,-0.09914403470058249,-0.12521092799268901,-0.08774760844464513
ENSG00000240038,CE0008162,-0.02156189873189539,-0.2772517103167908,0.005085795429626846,-0.2822827035145028
ENSG00000196704,CE0008162,0.11877664108270838,0.0909866188164379,-0.17879117320861518,0.0583380157800462
ENSG00000110200,CE0008162,0.10982961740378777,-0.03533182942672255,-0.018751883978657725,-0.04692593550683575
ENSG00000196510,CE0008162,-0.11630044244112663,0.0034346823256415577,-0.034676506211101535,0.052371566977944664
ENSG00000013523,CE0008162,0.10660884260321635,0.019842647776620006,-0.03472467012762347,0.1279045247340036
ENSG00000174606,CE0008162,0.02249573558910878,-0.075567170388765,-0.07181782333987151,0.013375436949485548
ENSG00000091879,CE0008162,0.1493030317420277,0.05203615353356686,-0.3575083528821627,-0.015101443469217532
ENSG00000130812,CE0008162,-0.2661048324192488,0.06310021727450736,-0.2253966032405088,0.08218132612115392
ENSG00000227059,CE0008162,0.06770373262321365,-0.004535535971756789,0.1329594006482559,0.026045485579248816
ENSG00000151150,CE0008162,-0.05135936914298844,0.011031685584769574,0.02010933461471884,-0.041248156395818
ENSG00000132623,CE0008162,-0.09065476855826624,-0.03899972479460043,-0.03567428010246112,0.08862799560361716
ENSG00000254996,CE0008162,-0.022870370198192266,0.156472390565652,0.07690200962224661,0.1310541789348662
ENSG00000160117,CE0008162,0.02472654176753502,-0.005807670423439415,-0.2471464031091084,0.1359627982773764
ENSG00000144504,CE0008162,-0.08215117423909243,0.06397972639118804,0.22209347017709372,0.042567254486863604
ENSG00000106524,CE0008162,0.09611247463389014,0.028117993226833383,0.0513966957100389,0.03198613620129137
ENSG00000167522,CE0008162,0.22869052773639012,0.22713198746382407,0.05331960273341915,0.13385897249220616
ENSG00000076513,CE0008162,0.002247035226582642,0.013117426062969504,0.0794044181694985,0.07867724923033961
ENSG00000198720,CE0008162,-0.024120841667722492,-0.0537786153739248,0.022197791101148962,-0.027248129371402842
ENSG00000118454,CE0008162,0.0517772190732245,0.12212337557547621,-0.014703388834829592,0.029445529940656166
ENSG00000134461,CE0008162,-0.013474827195175029,0.08607250124188823,0.14409656511882754,0.054045079935507424
ENSG00000163126,CE0008162,-0.04636724412270186,0.08929284005777388,0.016030641823326624,0.09872652170914978
ENSG00000107890,CE0008162,-0.1788790547963998,0.10837754105102419,0.03436387092939202,-0.04162965242279011
ENSG00000105186,CE0008162,-0.09447143224197477,0.19246768087155938,-0.14867123633697288,0.22257116374842836
ENSG00000206560,CE0008162,-0.11599528084172837,-0.10744878639466326,0.02449659829484539,0.020746295849756038
ENSG00000164236,CE0008162,0.09408206910857983,0.11337276848295783,-0.4431671563285278,0.0715374753221939
ENSG00000196912,CE0008162,0.011498308058360452,0.06632401016439024,0.2457546331769574,0.009272329378986232
ENSG00000174501,CE0008162,-0.11801457674994847,0.06692782502366357,-0.1523139730308792,0.09120439024220867
ENSG00000186352,CE0008162,0.1038113795627489,-0.055132281565306945,-0.14818451715330816,0.036998049633459804
ENSG00000213337,CE0008162,0.05739339191938767,0.22255075118330564,0.1409841270066303,0.09191284575641581
ENSG00000186106,CE0008162,-0.016661529226833432,-0.11863739688778148,0.09392948593987019,-0.052644223289753066
ENSG00000135299,CE0008162,-0.12957399437131417,-0.09194240973600258,-0.26396988663626125,0.020093521865547345
ENSG00000156381,CE0008162,-0.055844930374009914,0.022860497284019402,0.1187100520231408,0.029670940785214234
ENSG00000165138,CE0008162,0.13029451617736626,-0.13515666837219995,0.22910763584106683,0.0584119909924253
ENSG00000160746,CE0008162,-0.11512202243833707,0.022509411608701825,-0.2597329783813493,0.18108048046878317
ENSG00000074855,CE0008162,-0.12818951888986668,-0.0409359374937615,-0.15440446970527685,0.047882796757403055
ENSG00000143401,CE0008162,0.03355661332883359,0.09066426525448384,0.002760944074402461,-0.003949617028105033
ENSG00000163297,CE0008162,-0.008948787703708602,-0.037236776337652634,0.34406040737607185,-0.034916689889851645
ENSG00000135046,CE0008162,0.13386543569140913,0.08713177682701485,0.2400111020593341,-0.08570215267744254
ENSG00000122359,CE0008162,-0.1366337682190755,-0.07809369162568544,-0.026275965796064733,-0.08507307968199457
ENSG00000177721,CE0008162,0.021592413540706706,0.022023355150137293,-0.07987463822096945,-0.07671165642225534
ENSG00000138772,CE0008162,0.12127467745428636,0.05298629956353947,0.08885074491151977,-0.06839877768305283
ENSG00000196975,CE0008162,-0.07960725275584754,0.054995867904749994,0.09671273727935031,-0.06222364125433131
ENSG00000143412,CE0008162,-0.08375691870119173,0.027112011200467308,-0.038753489512484356,0.1186190952430468
ENSG00000136250,CE0008162,0.018386246611100967,0.0590371358586739,-0.054887834852114716,0.16682122595358617
ENSG00000131471,CE0008162,-0.08457490603450371,-0.06578942925543198,-0.34018172640505967,0.07839671504876622
ENSG00000072958,CE0008162,0.05959044499549674,0.17212383082030297,0.05663035994211769,0.03038544862257805
ENSG00000106367,CE0008162,-0.1461712567807805,-0.044110244350142686,0.10633201849897014,-0.044110244350142686
ENSG00000152056,CE0008162,-0.12969242683246698,-0.04893727686778457,-0.13434446535844366,-0.006487848046202631
ENSG00000183020,CE0008162,-0.2493149476245966,0.018737108372563982,-0.08514074512433553,0.08162325980495126
ENSG00000065000,CE0008162,0.10795198982727439,0.09378364937202263,-0.24981545887656942,0.08326485923577565
ENSG00000185009,CE0008162,0.0021730452130058475,-0.01899237814451212,0.31050371197741994,-0.14337635110290894
